Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,NY,New York,Bronx,36005,36005004100,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,18.9,,,17.1,20.9,6127,POINT (-73.91942545 40.81138314),36005004100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2020,NY,New York,Bronx,36005,36005017701,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.2,,,78.0,82.4,4294,POINT (-73.91115454 40.83318957),36005017701,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Broome,36007,36007000700,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,80.5,,,77.9,82.8,3684,POINT (-75.8719047 42.10907329),36007000700,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,NY,New York,Bronx,36005,36005031000,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,19.4,,,16.9,22.1,4415,POINT (-73.83610143 40.86123567),36005031000,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Bronx,36005,36005015800,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.9,,,11.0,14.7,1206,POINT (-73.81860802 40.82485218),36005015800,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005018101,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.5,,,18.2,23.1,3300,POINT (-73.91611105 40.83161216),36005018101,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,NY,New York,Bronx,36005,36005005002,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,,,2.9,3.7,5823,POINT (-73.87843789 40.82736442),36005005002,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005022000,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,25.9,,,23.8,28.1,1487,POINT (-73.87243535 40.84322887),36005022000,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,NY,New York,Bronx,36005,36005021302,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,82.2,,,79.3,85.0,5415,POINT (-73.92039616 40.84305154),36005021302,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2020,NY,New York,Bronx,36005,36005016500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,22.9,,,16.6,30.1,1077,POINT (-73.90022319 40.84307646),36005016500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005025300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.5,3.2,6332,POINT (-73.90454618 40.86101669),36005025300,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005038301,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.3,,,16.3,20.2,4797,POINT (-73.89848615 40.85720124),36005038301,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Bronx,36005,36005017702,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.5,,,22.3,28.7,4805,POINT (-73.90959801 40.83613877),36005017702,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,NY,New York,Bronx,36005,36005026300,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,78.2,,,75.5,80.5,6984,POINT (-73.9044662 40.86477811),36005026300,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Bronx,36005,36005009800,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,4.8,,,4.3,5.4,5038,POINT (-73.84951422 40.82545037),36005009800,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,NY,New York,Bronx,36005,36005004400,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.6,,,30.8,38.5,4797,POINT (-73.86641973 40.82651395),36005004400,HLTHSTAT,GHLTH,CrdPrv,General Health
2021,NY,New York,Bronx,36005,36005009200,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,12.4,,,10.9,13.9,5017,POINT (-73.85216543 40.83232111),36005009200,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2020,NY,New York,Bronx,36005,36005036901,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.0,,,36.8,39.1,2005,POINT (-73.8918514 40.84439617),36005036901,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,NY,New York,Albany,36001,36001000700,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,21.9,,,19.4,24.6,3821,POINT (-73.76636052 42.67024999),36001000700,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2020,NY,New York,Bronx,36005,36005038800,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,18.2,,,11.4,26.1,2606,POINT (-73.85535612 40.87960483),36005038800,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005037100,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.5,,,4.1,4.9,4241,POINT (-73.88738125 40.8472315),36005037100,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Bronx,36005,36005042400,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.4,16.0,2481,POINT (-73.8495311 40.88927411),36005042400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,NY,New York,Bronx,36005,36005038200,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,35.2,,,31.1,39.6,2596,POINT (-73.85473947 40.8773104),36005038200,DISABLT,DISABILITY,CrdPrv,Any Disability
2021,NY,New York,Bronx,36005,36005040502,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,,,3.0,3.7,6863,POINT (-73.88897224 40.8658721),36005040502,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Albany,36001,36001001100,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,32.6,,,30.1,35.1,1169,POINT (-73.75095001 42.65243024),36001001100,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005003700,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,20.3,,,16.4,24.0,245,POINT (-73.91217225 40.81145723),36005003700,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2021,NY,New York,Albany,36001,36001012700,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,12.0,,,10.7,13.3,2342,POINT (-73.68778693 42.7699984),36001012700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2021,NY,New York,Albany,36001,36001013705,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.0,,,9.9,12.2,6628,POINT (-73.78453939 42.70267349),36001013705,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2021,NY,New York,Bronx,36005,36005027600,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,38.5,,,36.0,41.0,473,POINT (-73.8218334 40.85432138),36005027600,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,NY,New York,Bronx,36005,36005040303,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,27.9,,,25.8,30.2,4478,POINT (-73.89347072 40.86968205),36005040303,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2020,NY,New York,Broome,36007,36007001200,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,26.7,,,15.5,39.4,1173,POINT (-75.9104679 42.10072203),36007001200,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2020,NY,New York,Bronx,36005,36005015500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,23.8,,,17.1,30.6,3005,POINT (-73.88999187 40.83554884),36005015500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005022703,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,9.4,,,7.9,11.0,1556,POINT (-73.91046778 40.84397073),36005022703,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Bronx,36005,36005041100,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,29.6,,,27.2,32.0,2931,POINT (-73.88715634 40.87555865),36005041100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2021,NY,New York,Albany,36001,36001014100,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,6.0,,,5.3,6.8,5304,POINT (-73.8437057 42.64391421),36001014100,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,NY,New York,Albany,36001,36001014606,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.5,,,9.4,11.6,3675,POINT (-73.97243419 42.74163034),36001014606,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2021,NY,New York,Bronx,36005,36005023200,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,10.0,,,8.7,11.4,2661,POINT (-73.86330096 40.84697642),36005023200,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Bronx,36005,36005012500,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.0,,,6.1,8.1,3905,POINT (-73.89352788 40.82863914),36005012500,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2021,NY,New York,Bronx,36005,36005023200,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.9,,,12.9,17.0,2661,POINT (-73.86330096 40.84697642),36005023200,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,NY,New York,Bronx,36005,36005028400,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,38.9,,,35.6,42.4,894,POINT (-73.83873991 40.84948848),36005028400,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Bronx,36005,36005032400,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,23.9,,,20.7,27.2,2957,POINT (-73.85972665 40.86135107),36005032400,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2021,NY,New York,Bronx,36005,36005042100,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.1,,,10.8,13.5,5922,POINT (-73.88278475 40.88147976),36005042100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,NY,New York,Bronx,36005,36005014100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.3,,,6.4,8.2,3437,POINT (-73.91229594 40.82376354),36005014100,DISABLT,SELFCARE,CrdPrv,Self-care Disability
2021,NY,New York,Bronx,36005,36005028600,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.3,,,7.4,9.5,1191,POINT (-73.84778292 40.84919243),36005028600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,NY,New York,Albany,36001,36001002000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,13.3,,,12.0,14.7,5771,POINT (-73.78500079 42.63474919),36001002000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma
2021,NY,New York,Bronx,36005,36005002701,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.4,,,29.3,37.6,3113,POINT (-73.91636019 40.80507199),36005002701,HLTHSTAT,GHLTH,CrdPrv,General Health
2020,NY,New York,Bronx,36005,36005041500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.7,,,11.1,18.6,5461,POINT (-73.88355653 40.87013302),36005041500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005017701,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,41.6,,,37.6,45.6,4294,POINT (-73.91115454 40.83318957),36005017701,RISKBEH,LPA,CrdPrv,Physical Inactivity
2020,NY,New York,Bronx,36005,36005037100,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,22.5,,,16.9,27.7,4241,POINT (-73.88738125 40.8472315),36005037100,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Broome,36007,36007001800,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.9,15.0,4086,POINT (-75.89043114 42.09286789),36007001800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2020,NY,New York,Bronx,36005,36005016000,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,78.7,,,75.3,81.8,3767,POINT (-73.81769645 40.83115057),36005016000,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005022902,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.9,,,5.9,8.0,3273,POINT (-73.90720748 40.84377387),36005022902,HLTHOUT,COPD,CrdPrv,COPD
2021,NY,New York,Bronx,36005,36005004300,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.5,,,35.9,43.1,5056,POINT (-73.91705046 40.81361437),36005004300,HLTHOUT,OBESITY,CrdPrv,Obesity
2020,NY,New York,Albany,36001,36001014612,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,87.1,,,84.4,89.5,1720,POINT (-74.03408698 42.70473814),36001014612,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005002702,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.9,,,15.8,20.3,4475,POINT (-73.9137667 40.80645012),36005002702,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,NY,New York,Albany,36001,36001013300,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,18.3,,,14.7,22.2,4427,POINT (-73.71076814 42.73108476),36001013300,RISKBEH,CSMOKING,CrdPrv,Current Smoking
2021,NY,New York,Bronx,36005,36005041800,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.0,,,8.9,13.2,3598,POINT (-73.85849062 40.89712287),36005041800,PREVENT,ACCESS2,CrdPrv,Health Insurance
2021,NY,New York,Bronx,36005,36005012300,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.4,,,4.6,6.4,4152,POINT (-73.88739512 40.82864621),36005012300,HLTHOUT,COPD,CrdPrv,COPD
2021,NY,New York,Bronx,36005,36005009200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,75.1,,,72.3,77.8,5017,POINT (-73.85216543 40.83232111),36005009200,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Bronx,36005,36005042400,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,8.9,,,7.4,10.6,2481,POINT (-73.8495311 40.88927411),36005042400,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Bronx,36005,36005024501,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,45.4,,,41.1,49.9,4864,POINT (-73.9155001 40.85289522),36005024501,DISABLT,DISABILITY,CrdPrv,Any Disability
2021,NY,New York,Bronx,36005,36005022102,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,29.3,,,26.9,31.7,5488,POINT (-73.91608725 40.83766455),36005022102,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure
2021,NY,New York,Bronx,36005,36005002000,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,16.1,,,14.3,18.0,8731,POINT (-73.8660875 40.81761175),36005002000,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Bronx,36005,36005027900,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,8.6,,,7.4,10.0,6966,POINT (-73.8972086 40.88253166),36005027900,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Bronx,36005,36005037300,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.7,,,18.3,23.2,5318,POINT (-73.89015616 40.84867008),36005037300,HLTHOUT,DEPRESSION,CrdPrv,Depression
2021,NY,New York,Albany,36001,36001014606,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.2,,,11.5,14.7,3675,POINT (-73.97243419 42.74163034),36001014606,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2020,NY,New York,Bronx,36005,36005039901,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.7,,,37.7,39.7,5228,POINT (-73.89363648 40.86352187),36005039901,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2021,NY,New York,Bronx,36005,36005014900,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,82.8,,,80.0,85.2,4591,POINT (-73.90149277 40.83260741),36005014900,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2020,NY,New York,Bronx,36005,36005005100,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,68.2,,,65.4,71.2,5810,POINT (-73.92756627 40.81323113),36005005100,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Bronx,36005,36005023702,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.6,16.9,1241,POINT (-73.8973064 40.86062554),36005023702,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,NY,New York,Bronx,36005,36005002500,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.2,,,6.1,8.2,5491,POINT (-73.92088235 40.80700509),36005002500,HLTHOUT,COPD,CrdPrv,COPD
2020,NY,New York,Albany,36001,36001014402,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.0,,,74.8,82.4,3267,POINT (-73.81198101 42.47674668),36001014402,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005035900,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.9,,,3.6,4.3,2061,POINT (-73.88339081 40.84023098),36005035900,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Allegany,36003,36003950500,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,8.1,,,7.3,9.0,3799,POINT (-78.23368736 42.1786679),36003950500,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,NY,New York,Albany,36001,36001014301,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,7.0,,,6.1,8.1,2852,POINT (-73.77935779 42.56154048),36001014301,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2020,NY,New York,Bronx,36005,36005037900,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,78.8,,,76.4,81.0,5093,POINT (-73.89880212 40.85154773),36005037900,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005037504,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,20.9,,,18.9,23.1,3677,POINT (-73.89268077 40.85030849),36005037504,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Broome,36007,36007001100,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,23.0,,,20.5,25.5,1689,POINT (-75.90559163 42.098299),36007001100,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Bronx,36005,36005020400,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.3,,,14.4,18.4,2976,POINT (-73.85086112 40.8408615),36005020400,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2020,NY,New York,Bronx,36005,36005045800,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,39.4,42.0,6123,POINT (-73.84520635 40.88585739),36005045800,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2020,NY,New York,Bronx,36005,36005007600,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71.0,,,68.2,73.6,5190,POINT (-73.86764557 40.83338938),36005007600,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Bronx,36005,36005026601,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.9,,,75.3,80.3,2911,POINT (-73.83411178 40.84743511),36005026601,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Bronx,36005,36005043100,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,10.1,,,8.8,11.4,9680,POINT (-73.87676321 40.88198788),36005043100,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Bronx,36005,36005015700,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.3,,,5.4,7.3,3580,POINT (-73.88556331 40.83304691),36005015700,HLTHOUT,COPD,CrdPrv,COPD
2021,NY,New York,Bronx,36005,36005018302,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.3,,,11.8,14.9,3647,POINT (-73.91874765 40.82790345),36005018302,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2021,NY,New York,Bronx,36005,36005015100,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,4.7,,,4.2,5.2,5409,POINT (-73.89848153 40.83108422),36005015100,DISABLT,HEARING,CrdPrv,Hearing Disability
2021,NY,New York,Bronx,36005,36005037800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,,,2.9,3.7,3048,POINT (-73.86667882 40.87982367),36005037800,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005030900,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.9,,,3.9,6.3,3891,POINT (-73.91398169 40.89732138),36005030900,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005033201,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.0,,,13.3,16.7,4115,POINT (-73.86923784 40.85951861),36005033201,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Bronx,36005,36005007000,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,17.7,,,15.3,20.1,4584,POINT (-73.86562992 40.82981763),36005007000,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005008900,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.3,,,14.4,18.8,3177,POINT (-73.89392723 40.81854675),36005008900,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2020,NY,New York,Bronx,36005,36005033202,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,16.8,,,12.6,21.3,4167,POINT (-73.86895044 40.86338455),36005033202,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2020,NY,New York,Bronx,36005,36005020000,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,27.6,,,23.1,32.5,4878,POINT (-73.84551659 40.84285246),36005020000,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,NY,New York,Albany,36001,36001014302,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,25.5,,,23.2,27.8,7792,POINT (-73.83960268 42.56443314),36001014302,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005030900,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,9.5,,,8.3,10.9,3891,POINT (-73.91398169 40.89732138),36005030900,RISKBEH,BINGE,CrdPrv,Binge Drinking
2020,NY,New York,Bronx,36005,36005023702,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.4,,,35.9,38.7,1241,POINT (-73.8973064 40.86062554),36005023702,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2020,NY,New York,Albany,36001,36001014614,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,30.6,,,29.4,31.7,5588,POINT (-73.88624724 42.68247576),36001014614,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours
2020,NY,New York,Bronx,36005,36005011000,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,85.2,,,82.7,87.6,151,POINT (-73.83263447 40.81671669),36005011000,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005026702,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,18.3,,,16.1,20.6,7040,POINT (-73.90011462 40.87226673),36005026702,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Albany,36001,36001013901,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.6,,,24.1,28.9,2460,POINT (-73.84083713 42.71639516),36001013901,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005000100,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,3.4,,,3.0,3.9,11091,POINT (-73.88265696 40.7911001),36005000100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2021,NY,New York,Bronx,36005,36005014100,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,18.8,,,15.0,22.7,3437,POINT (-73.91229594 40.82376354),36005014100,PREVENT,ACCESS2,CrdPrv,Health Insurance
2020,NY,New York,Bronx,36005,36005033600,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,75.3,,,73.5,77.0,6188,POINT (-73.86889962 40.86850419),36005033600,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Bronx,36005,36005043600,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,80.6,,,78.3,82.8,2032,POINT (-73.84977047 40.89727356),36005043600,PREVENT,CHECKUP,CrdPrv,Annual Checkup
